2024-8-2 23:01:38-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.7.2\resources\resources\3d\engine\editor\assets\default_cubemap background: #aaff85; color: #000; color: #000;
2024-8-3 00:24:58-debug: Fill scene data to settings start13%
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 200.36MB rss 217.11MB
2024-8-3 00:24:58-debug: // ---- build task Fill scene data to settings ---- (1ms)
2024-8-3 00:24:58-debug: run build task Fill scene data to settings success in 1 ms √14%
2024-8-3 00:24:58-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
2024-8-3 00:24:58-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 200.39MB rss 217.14MB
2024-8-3 00:24:58-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
2024-8-3 00:24:58-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 200.47MB rss 217.21MB
2024-8-3 00:24:58-debug: Generate md5AssetsMap from suffixMap to settings start14%
2024-8-3 00:24:58-debug: options.md5Cache is false.
2024-8-3 00:24:58-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
2024-8-3 00:24:58-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
2024-8-3 00:24:58-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
2024-8-3 00:28:10-debug: refresh db internal success
2024-8-3 00:28:10-debug: asset-db:worker-effect-data-processing (245ms)
2024-8-3 00:28:10-debug: refresh db assets success
2024-8-3 00:28:10-debug: asset-db:refresh-all-database (306ms)
2024-8-3 00:28:14-debug: programming:execute-script (5ms)
2024-8-3 00:28:15-debug: Query all assets info in project
2024-8-3 00:28:15-debug: BuildAssetLibrary query-assets with assets 520
2024-8-3 00:28:15-debug: init custom config: keepNodeUuid: false, useCache: true
2024-8-3 00:28:15-debug:   Number of all scenes: 2
2024-8-3 00:28:15-debug:   Number of all scripts: 3
2024-8-3 00:28:15-debug:   Number of other assets: 376
2024-8-3 00:28:15-debug: Query asset bundle start0%
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 198.51MB rss 218.10MB
2024-8-3 00:28:15-debug: // ---- build task Query asset bundle ----
2024-8-3 00:28:15-debug: // ---- build task Query asset bundle ---- (3ms)
2024-8-3 00:28:15-debug: run build task Query asset bundle success in 3 ms √3%
2024-8-3 00:28:15-debug: Query and organize assets start3%
2024-8-3 00:28:15-debug: // ---- build task Query and organize assets ----
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.23MB rss 219.05MB
2024-8-3 00:28:15-debug: init bundle assets
2024-8-3 00:28:15-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-8-3 00:28:15-debug: Number of scenes: 2
2024-8-3 00:28:15-debug: run build task Query and organize assets success in 2 ms √7%
2024-8-3 00:28:15-debug: Organize scripts start7%
2024-8-3 00:28:15-debug: // ---- build task Query and organize assets ---- (2ms)
2024-8-3 00:28:15-debug: // ---- build task Organize scripts ----
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.42MB rss 219.26MB
2024-8-3 00:28:15-debug: sort script group...
2024-8-3 00:28:15-debug: run build task Organize scripts success in 0 ms √10%
2024-8-3 00:28:15-debug: Init settings and config start10%
2024-8-3 00:28:15-debug: // ---- build task Init settings and config ----
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.45MB rss 219.29MB
2024-8-3 00:28:15-debug: // ---- build task Init settings and config ---- (1ms)
2024-8-3 00:28:15-debug: run build task Init settings and config success in 1 ms √11%
2024-8-3 00:28:15-debug: builder.tasks.settings.macro does not defined in i18n
2024-8-3 00:28:15-debug: builder.tasks.settings.macro start11%
2024-8-3 00:28:15-debug: // ---- build task builder.tasks.settings.macro ----
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.48MB rss 219.33MB
2024-8-3 00:28:15-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
2024-8-3 00:28:15-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
2024-8-3 00:28:15-debug: Sort some build options to settings.json start11%
2024-8-3 00:28:15-debug: // ---- build task Sort some build options to settings.json ----
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.52MB rss 219.37MB
2024-8-3 00:28:15-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
2024-8-3 00:28:15-debug: run build task Sort some build options to settings.json success in 1 ms √12%
2024-8-3 00:28:15-debug: // ---- build task custom joint texture layouts ----
2024-8-3 00:28:15-debug: custom joint texture layouts start12%
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.59MB rss 219.48MB
2024-8-3 00:28:15-debug: // ---- build task custom joint texture layouts ---- (1ms)
2024-8-3 00:28:15-debug: run build task custom joint texture layouts success in 1 ms √12%
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.62MB rss 219.51MB
2024-8-3 00:28:15-debug: // ---- build task custom joint physics ----
2024-8-3 00:28:15-debug: custom joint physics start12%
2024-8-3 00:28:15-debug: run build task custom joint physics success in 1 ms √13%
2024-8-3 00:28:15-debug: Fill script data to settings start13%
2024-8-3 00:28:15-debug: // ---- build task custom joint physics ---- (1ms)
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.66MB rss 219.54MB
2024-8-3 00:28:15-debug: // ---- build task Fill script data to settings ----
2024-8-3 00:28:15-debug: // ---- build task Fill script data to settings ---- (1ms)
2024-8-3 00:28:15-debug: run build task Fill script data to settings success in 1 ms √13%
2024-8-3 00:28:15-debug: // ---- build task Fill scene data to settings ----
2024-8-3 00:28:15-debug: Fill scene data to settings start13%
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.69MB rss 219.57MB
2024-8-3 00:28:15-debug: // ---- build task Fill scene data to settings ---- (1ms)
2024-8-3 00:28:15-debug: run build task Fill scene data to settings success in 1 ms √14%
2024-8-3 00:28:15-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
2024-8-3 00:28:15-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.72MB rss 219.60MB
2024-8-3 00:28:15-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
2024-8-3 00:28:15-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
2024-8-3 00:28:15-debug: options.md5Cache is false.
2024-8-3 00:28:15-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
2024-8-3 00:28:15-debug: Generate md5AssetsMap from suffixMap to settings start14%
2024-8-3 00:28:15-debug: Process: heapTotal 223.09MB heapUsed 200.79MB rss 219.66MB
2024-8-3 00:28:15-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
2024-8-3 00:29:17-debug: programming:execute-script (3ms)
2024-8-3 00:29:18-debug: Query all assets info in project
2024-8-3 00:29:18-debug: BuildAssetLibrary query-assets with assets 520
2024-8-3 00:29:18-debug: init custom config: keepNodeUuid: false, useCache: true
2024-8-3 00:29:18-debug:   Number of all scenes: 2
2024-8-3 00:29:18-debug:   Number of all scripts: 3
2024-8-3 00:29:18-debug: Query asset bundle start0%
2024-8-3 00:29:18-debug:   Number of other assets: 376
2024-8-3 00:29:18-debug: // ---- build task Query asset bundle ----
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.23MB rss 209.73MB
2024-8-3 00:29:18-debug: // ---- build task Query asset bundle ---- (4ms)
2024-8-3 00:29:18-debug: run build task Query asset bundle success in 4 ms √3%
2024-8-3 00:29:18-debug: Query and organize assets start3%
2024-8-3 00:29:18-debug: // ---- build task Query and organize assets ----
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.53MB rss 209.80MB
2024-8-3 00:29:18-debug: init bundle assets
2024-8-3 00:29:18-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-8-3 00:29:18-debug: Number of scenes: 2
2024-8-3 00:29:18-debug: run build task Query and organize assets success in 2 ms √7%
2024-8-3 00:29:18-debug: // ---- build task Query and organize assets ---- (2ms)
2024-8-3 00:29:18-debug: Organize scripts start7%
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.70MB rss 209.98MB
2024-8-3 00:29:18-debug: // ---- build task Organize scripts ----
2024-8-3 00:29:18-debug: sort script group...
2024-8-3 00:29:18-debug: // ---- build task Organize scripts ---- (1ms)
2024-8-3 00:29:18-debug: run build task Organize scripts success in 1 ms √10%
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.73MB rss 210.00MB
2024-8-3 00:29:18-debug: Init settings and config start10%
2024-8-3 00:29:18-debug: // ---- build task Init settings and config ----
2024-8-3 00:29:18-debug: // ---- build task Init settings and config ---- (1ms)
2024-8-3 00:29:18-debug: run build task Init settings and config success in 1 ms √11%
2024-8-3 00:29:18-debug: builder.tasks.settings.macro does not defined in i18n
2024-8-3 00:29:18-debug: // ---- build task builder.tasks.settings.macro ----
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.77MB rss 209.97MB
2024-8-3 00:29:18-debug: builder.tasks.settings.macro start11%
2024-8-3 00:29:18-debug: run build task builder.tasks.settings.macro success in 0 ms √11%
2024-8-3 00:29:18-debug: Sort some build options to settings.json start11%
2024-8-3 00:29:18-debug: // ---- build task Sort some build options to settings.json ----
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.80MB rss 210.00MB
2024-8-3 00:29:18-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
2024-8-3 00:29:18-debug: run build task Sort some build options to settings.json success in 1 ms √12%
2024-8-3 00:29:18-debug: // ---- build task custom joint texture layouts ----
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.87MB rss 210.08MB
2024-8-3 00:29:18-debug: custom joint texture layouts start12%
2024-8-3 00:29:18-debug: // ---- build task custom joint texture layouts ---- (1ms)
2024-8-3 00:29:18-debug: run build task custom joint texture layouts success in 1 ms √12%
2024-8-3 00:29:18-debug: // ---- build task custom joint physics ----
2024-8-3 00:29:18-debug: custom joint physics start12%
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.90MB rss 210.11MB
2024-8-3 00:29:18-debug: run build task custom joint physics success in 0 ms √13%
2024-8-3 00:29:18-debug: Fill script data to settings start13%
2024-8-3 00:29:18-debug: // ---- build task Fill script data to settings ----
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.93MB rss 210.13MB
2024-8-3 00:29:18-debug: // ---- build task Fill script data to settings ---- (1ms)
2024-8-3 00:29:18-debug: run build task Fill script data to settings success in 1 ms √13%
2024-8-3 00:29:18-debug: Fill scene data to settings start13%
2024-8-3 00:29:18-debug: // ---- build task Fill scene data to settings ----
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.96MB rss 210.16MB
2024-8-3 00:29:18-debug: // ---- build task Fill scene data to settings ---- (1ms)
2024-8-3 00:29:18-debug: run build task Fill scene data to settings success in 1 ms √14%
2024-8-3 00:29:18-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 196.99MB rss 210.19MB
2024-8-3 00:29:18-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
2024-8-3 00:29:18-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
2024-8-3 00:29:18-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
2024-8-3 00:29:18-debug: Generate md5AssetsMap from suffixMap to settings start14%
2024-8-3 00:29:18-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
2024-8-3 00:29:18-debug: Process: heapTotal 208.09MB heapUsed 197.05MB rss 210.25MB
2024-8-3 00:29:18-debug: options.md5Cache is false.
2024-8-3 00:29:18-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
2024-8-3 00:31:02-debug: refresh db internal success
2024-8-3 00:31:02-debug: asset-db:worker-effect-data-processing (215ms)
2024-8-3 00:31:02-debug: refresh db assets success
2024-8-3 00:31:02-debug: asset-db:refresh-all-database (330ms)
2024-8-3 00:33:26-debug: refresh db internal success
2024-8-3 00:33:26-debug: asset-db:worker-effect-data-processing (253ms)
2024-8-3 00:33:26-debug: refresh db assets success
2024-8-3 00:33:26-debug: asset-db:refresh-all-database (420ms)
2024-8-3 00:35:58-debug: refresh db internal success
2024-8-3 00:35:58-debug: asset-db:worker-effect-data-processing (415ms)
2024-8-3 00:35:58-debug: %cImport%c: C:\D-Disk\cocos project\ScrollTest\assets\scripts\main.tsbackground: #aaff85; color: #000;color: #000;
2024-8-3 00:35:58-debug: refresh db assets success
2024-8-3 00:35:58-debug: asset-db:refresh-all-database (571ms)
2024-8-3 00:36:29-debug: refresh db internal success
2024-8-3 00:36:30-debug: asset-db:worker-effect-data-processing (129ms)
2024-8-3 00:36:30-debug: refresh db assets success
2024-8-3 00:36:30-debug: asset-db:refresh-all-database (171ms)
2024-8-3 00:38:04-debug: refresh db internal success
2024-8-3 00:38:05-debug: asset-db:worker-effect-data-processing (107ms)
2024-8-3 00:38:05-debug: refresh db assets success
2024-8-3 00:38:05-debug: asset-db:refresh-all-database (156ms)
2024-8-3 00:41:04-debug: refresh db internal success
2024-8-3 00:41:04-debug: asset-db:worker-effect-data-processing (237ms)
2024-8-3 00:41:04-debug: refresh db assets success
2024-8-3 00:41:04-debug: asset-db:refresh-all-database (338ms)
2024-8-3 00:42:27-debug: refresh db internal success
2024-8-3 00:42:27-debug: asset-db:worker-effect-data-processing (250ms)
2024-8-3 00:42:27-debug: refresh db assets success
2024-8-3 00:42:27-debug: asset-db:refresh-all-database (358ms)
2024-8-3 00:42:53-debug: Query all assets info in project
2024-8-3 00:42:53-debug: BuildAssetLibrary query-assets with assets 520
2024-8-3 00:42:53-debug: init custom config: keepNodeUuid: false, useCache: true
2024-8-3 00:42:53-debug:   Number of all scenes: 2
2024-8-3 00:42:53-debug:   Number of all scripts: 3
2024-8-3 00:42:53-debug:   Number of other assets: 376
2024-8-3 00:42:53-debug: // ---- build task Query asset bundle ----
2024-8-3 00:42:53-debug: Query asset bundle start0%
2024-8-3 00:42:53-debug: Process: heapTotal 219.07MB heapUsed 207.37MB rss 221.05MB
2024-8-3 00:42:53-debug: // ---- build task Query asset bundle ---- (12ms)
2024-8-3 00:42:53-debug: run build task Query asset bundle success in 12 ms √3%
2024-8-3 00:42:53-debug: Query and organize assets start3%
2024-8-3 00:42:53-debug: // ---- build task Query and organize assets ----
2024-8-3 00:42:53-debug: Process: heapTotal 218.82MB heapUsed 207.70MB rss 220.69MB
2024-8-3 00:42:53-debug: init bundle assets
2024-8-3 00:42:53-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
